session_id,user_id,charger_id,session_duration,power_usage,time_of_day,location,policy_type,role,behavior_context,risk_score,access_granted_ai,access_granted_noai,decision_latency_ai,decision_latency_noai,blockchain_delay,pet_time,ai_override,session_validity
171,4,5,18,10.72,afternoon,Manchester,RBAC,User,normal,0.1556472287332744,True,True,211.93154876325917,145.75370443037858,185.48231395435678,69.03604397295356,False,valid
172,7,8,107,6.59,off_hours,London,RBAC,Admin,normal,0.40416383805410655,False,True,190.88273492046747,71.27828973222714,257.8701584367334,98.63213684035283,True,valid
173,3,3,31,19.48,morning,London,RBAC,User,normal,0.307837931928236,True,True,183.45212468000562,132.43098035208925,159.1054477871798,62.82446800343938,False,valid
174,4,3,13,5.29,off_hours,Birmingham,ABAC,Admin,normal,0.46093710919033065,False,True,240.09556656949798,103.10783122921012,271.4495882088813,84.75098861346775,True,valid
175,8,6,83,20.9,morning,London,RBAC,User,normal,0.2635406423738607,True,True,207.209067235273,110.44260952935085,168.17583145491704,59.33671898636371,False,valid
176,13,8,19,5.48,afternoon,anomaly,MAC,User,normal,0.19541144955417944,True,True,199.5207959907197,156.3902418004475,236.3960630977815,115.11665669743627,False,valid
177,13,1,94,13.96,off_hours,Manchester,MAC,User,normal,0.3570115484056665,True,True,155.80158351912766,131.3709914007463,294.2031321511687,94.0433904050021,False,valid
178,9,7,46,5.84,morning,Manchester,ABAC,User,normal,0.23374484010548607,True,True,208.6801987347809,157.70389526647335,236.0966980797529,91.2780197599784,False,valid
179,20,7,81,12.55,morning,Birmingham,RBAC,Fleet,normal,0.22801588049033578,True,True,176.65559567298328,132.26334146079657,190.66261280589333,74.54101700445753,False,valid
180,20,3,55,15.43,evening,Birmingham,RBAC,User,normal,0.2663923528697907,True,True,232.64576874395516,142.63882302788303,230.43399176360535,72.16755654576245,False,valid
181,5,3,67,5.16,afternoon,Manchester,RBAC,Admin,normal,0.27706393427475956,True,True,171.87433127718077,134.07055754292423,111.10119234122129,74.45150029565914,False,valid
182,14,9,100,12.03,afternoon,London,DAC,User,normal,0.2440220160133128,True,True,186.15672267946033,107.46091611016965,216.11880463009203,50.62522465078486,False,valid
183,5,10,107,10.96,morning,Birmingham,RBAC,User,normal,0.26343104330654654,True,True,174.92438757476515,93.73553115157719,176.3386194881961,100.5621360638149,False,valid
184,3,1,117,2.68,evening,Birmingham,ABAC,User,normal,0.3131352499319452,True,True,181.7148194962804,115.47855415988566,185.34999378328334,64.24533973429965,False,valid
185,1,1,56,18.22,morning,Birmingham,DAC,User,normal,0.20825891293026869,True,True,179.56059328448077,140.25708284578806,216.49018691587167,84.95652307973708,False,valid
186,10,2,100,8.18,off_hours,Birmingham,RBAC,User,anomalous,0.8922522296994116,False,False,135.3294664133437,136.11522480995373,207.2027848321113,101.29019150621882,False,valid
187,15,6,8,13.15,evening,London,RBAC,User,normal,0.3417987462278354,True,True,163.92510863379556,121.11646229400223,233.1107647181801,77.73191447505255,False,valid
188,17,8,98,11.91,evening,Birmingham,ABAC,User,normal,0.2726830569454446,True,True,161.99964615849137,85.45126113050043,185.16102916978537,86.93865640455822,False,valid
189,12,10,105,11.88,morning,London,ABAC,User,normal,0.20298847806366163,True,True,189.97493728850284,182.05746224577297,211.65643577915145,73.13780609819494,False,valid
190,14,1,27,3.43,off_hours,London,DAC,User,normal,0.2027525483672873,True,True,190.30121090912303,115.75322028372545,148.7163698315438,86.79354832769883,False,valid
191,4,1,107,10.01,afternoon,London,RBAC,User,normal,0.35176062192448565,True,True,157.69904352925934,96.12203169733496,191.01615089707906,70.2741782168057,False,valid
192,11,2,113,10.61,off_hours,London,RBAC,Admin,normal,0.452416112982138,True,True,199.42984113784087,115.95138897056631,249.426834086495,78.03289266336186,False,valid
193,15,7,19,16.46,afternoon,Manchester,RBAC,User,normal,0.25793302213472774,True,True,182.72836191389067,124.44512280694937,172.1535818462558,71.12762178548886,False,valid
194,14,4,47,18.67,evening,London,ABAC,User,normal,0.39552474549956296,True,True,193.42659047313515,132.55327263024552,237.5765109441186,68.45306894597778,False,valid
195,18,1,33,12.54,afternoon,London,RBAC,Admin,normal,0.11578258267028607,True,False,190.8110020653697,114.084835368624,159.12434247975784,100.85848047036177,True,valid
196,9,8,40,3.01,morning,London,MAC,User,normal,0.1983934961021735,True,True,149.92080964987548,118.69605953984926,281.7462036763486,76.61239775739183,False,valid
197,15,4,17,6.13,afternoon,Manchester,RBAC,Admin,normal,0.22907027678890865,True,True,179.09491582223225,129.92850277068172,274.1248133549045,50.58063417092751,False,valid
198,3,7,36,4.63,morning,Manchester,MAC,User,anomalous,0.6838264029720657,False,False,198.56394107724785,127.50552289975049,192.06501306015517,71.14681100127396,False,valid
199,20,8,75,3.79,afternoon,Manchester,RBAC,Admin,normal,0.16984226820639622,True,True,186.32555135090436,98.42883157489297,235.81751045005262,79.96893251919359,False,valid
200,13,1,63,8.81,afternoon,Birmingham,RBAC,User,normal,0.2946977881750812,True,True,186.7031156203941,106.38515412247182,226.2929481463677,82.07930452376989,False,valid
201,2,2,119,5.97,afternoon,Manchester,MAC,User,anomalous,0.6906610577371205,False,False,182.60825234586954,120.37284942979714,158.33310559642064,63.34170048515773,False,valid
202,15,2,90,5.74,evening,London,RBAC,Fleet,normal,0.3985242205836498,True,True,161.32733536866152,73.95131502512154,214.92519795581183,37.867106803249285,False,valid
203,14,5,32,2.34,afternoon,anomaly,RBAC,User,normal,0.2433314385450384,True,True,194.67017193144426,107.45173245975757,218.9378828540281,83.36153160389146,False,valid
204,7,5,70,1.57,morning,London,ABAC,User,normal,0.07262232386386147,True,True,152.68669967320514,131.20359935578134,171.32099393810014,71.35577762110864,False,valid
205,4,6,46,3.34,evening,London,ABAC,User,normal,0.2875450731455715,True,True,169.8224287588312,126.79270588330472,203.66484020971646,78.20206942553754,False,valid
206,4,2,49,4.78,off_hours,Manchester,RBAC,Admin,normal,0.48995906413539503,True,True,146.71482468438302,112.20884139214019,219.094491834876,53.689975365757334,False,valid
207,10,8,66,10.16,afternoon,Birmingham,ABAC,User,normal,0.31223940443961956,True,True,190.63827776278475,106.55024650776816,147.93501841584055,59.52759943620623,False,valid
208,19,1,61,11.82,morning,Birmingham,RBAC,Admin,normal,0.3190767464906896,True,True,184.64386173495728,92.82672866799452,210.03074013006025,91.66318993585527,False,valid
209,13,9,10,4.12,afternoon,London,RBAC,Admin,normal,0.3203169308805004,True,True,199.92088888737067,87.1155503754805,204.53004854762804,64.92290386626681,False,valid
210,6,5,32,10.04,evening,Birmingham,RBAC,User,normal,0.3482878883547406,True,True,179.126985502609,89.63484712076422,208.94651965978107,81.96682577713766,False,valid
211,8,10,32,8.31,evening,Birmingham,DAC,User,normal,0.2804101206985796,True,True,169.30758393830362,115.8153224253749,262.21145397151486,91.35121002941058,False,valid
212,10,8,112,5.02,evening,London,MAC,User,normal,0.3119774462610438,True,True,185.0213612140208,80.32229655212919,149.97286447439618,70.82694774159994,False,valid
213,17,8,48,1.34,morning,London,RBAC,User,normal,0.18046213473182768,True,True,216.49440535988978,97.41388234770334,218.6171357172467,116.78515789012721,False,valid
214,9,2,88,10.91,evening,Birmingham,RBAC,User,normal,0.37277833861965404,True,True,223.70084154021097,97.61296048121686,184.46362012348365,73.43882895871643,False,valid
215,14,9,34,15.46,afternoon,London,RBAC,User,normal,0.1092701054650181,True,True,187.90721987834354,130.6517375387042,184.96522862911203,65.51841973530996,False,valid
216,20,6,66,5.91,morning,London,RBAC,User,normal,0.15419985593730173,True,True,230.7190587543328,103.01895224195529,187.59379322541875,77.43808774183442,False,valid
217,5,3,79,3.94,morning,London,MAC,User,normal,0.14332680992908403,True,True,200.28122760781554,125.06922722275861,247.6322136445341,90.71538602634048,False,valid
218,3,1,96,19.65,afternoon,London,RBAC,User,normal,0.1544752351448435,True,True,184.14065106582018,120.70630458456891,257.420402993302,69.29245758594679,False,valid
219,9,9,93,6.92,evening,London,RBAC,Fleet,normal,0.33559300365359646,True,True,166.33682901084597,141.95698261490773,207.0794609313635,73.02749652140197,False,valid
220,12,3,107,5.85,evening,London,RBAC,Admin,normal,0.3424608115699903,True,True,197.41297650807067,145.9631462058366,175.35637830916275,94.80886922109896,False,valid
221,1,1,66,19.03,off_hours,London,RBAC,User,normal,0.3531949304339648,True,True,163.4509741149794,98.38863547060485,176.64882189325988,79.1442742040944,False,valid
222,11,5,101,18.2,morning,Birmingham,RBAC,Fleet,normal,0.3864154122175676,True,True,144.08566395265814,132.43930927102195,238.99330601002808,72.2312710861957,False,valid
223,5,8,5,10.53,off_hours,London,ABAC,Fleet,normal,0.45060272372042953,True,False,172.16169769814746,134.6857698028569,199.44781408158468,92.35105595800124,True,valid
224,19,7,31,11.38,evening,Manchester,RBAC,User,normal,0.2639449152408438,True,True,178.05452879138292,113.5840962490467,188.15227023947276,47.624608583092005,False,valid
225,4,5,66,5.73,afternoon,anomaly,RBAC,User,normal,0.14963238746781807,True,True,176.381694257712,122.53249124387337,202.1665891417798,101.8735473836603,False,valid
226,12,2,120,2.83,off_hours,Birmingham,RBAC,Admin,normal,0.5133786962704611,True,True,189.61964754304492,133.37942083514488,243.2390266075526,49.52489808068448,False,valid
227,16,2,81,13.13,evening,London,MAC,Fleet,normal,0.40283194045752724,True,True,201.64597187849378,132.24195799614495,267.30804994790685,97.23106641087128,False,valid
228,16,3,109,3.25,afternoon,London,RBAC,Admin,normal,0.3358608735838442,True,True,130.6293052223728,103.12148310148385,141.6818130074084,95.00507734582798,False,valid
229,1,6,7,10.54,off_hours,Manchester,RBAC,User,normal,0.2188674254199656,True,True,166.12776725655843,110.20193286058608,145.98363656493058,65.23169855927544,False,valid
230,3,4,107,20.76,evening,Birmingham,RBAC,User,normal,0.23836286604865392,True,True,157.6692216700547,109.97242856691756,200.57485985845963,87.65405099595151,False,valid
231,20,9,74,21.02,evening,London,RBAC,User,normal,0.3591943318101473,True,True,137.31354807987603,104.31989124009623,182.4030814399643,74.02560539926648,False,valid
232,15,3,76,6.18,off_hours,London,RBAC,User,normal,0.2819128671677205,True,True,180.8138162996423,156.99207542593413,199.80846603346095,80.7359035669308,False,valid
233,20,6,31,14.18,afternoon,Birmingham,RBAC,User,normal,0.2635997030187199,True,True,177.32678629999333,140.21951510630308,148.90206785656432,104.57169560320267,False,valid
234,17,4,13,11.06,evening,Manchester,RBAC,User,normal,0.18828645957245416,True,True,196.76435686025468,131.1625445182779,166.40375191397828,84.8215455054478,False,valid
235,4,1,66,19.41,evening,Birmingham,RBAC,User,normal,0.21185004904969013,True,False,129.78109585076152,114.61545730240825,201.19940216769763,95.04277614293694,True,valid
236,3,1,41,6.85,afternoon,Manchester,RBAC,User,normal,0.16279278824818663,True,True,119.11647081314624,120.50113692580258,236.32387652444748,79.38476647419401,False,valid
237,11,8,101,1.28,morning,London,MAC,Fleet,normal,0.25362377542963,True,False,183.14894187839087,149.94005770900162,202.3636895421467,51.03462695037672,True,valid
238,1,3,55,4.58,evening,Manchester,ABAC,User,normal,0.2233719744947307,True,True,198.18633225400276,131.20313080420468,201.02694503439906,50.931043638173804,False,valid
239,5,2,110,8.47,morning,Manchester,RBAC,User,normal,0.311786189072433,True,True,186.54022825841875,93.84954485312713,188.6365069625921,72.29222755156758,False,valid
240,4,1,48,7.77,evening,Birmingham,ABAC,User,normal,0.2199866956183272,True,True,155.57871084967314,146.70080046574003,218.1547552705255,83.30734860509891,False,valid
241,20,8,28,17.66,off_hours,Birmingham,ABAC,User,normal,0.3904866533209235,True,False,158.1124684223911,114.72782007491682,166.18677393506002,102.89804088734586,True,valid
242,8,9,83,15.36,afternoon,Birmingham,DAC,Admin,anomalous,0.7988155153378731,False,False,166.91502042589482,88.34633060651689,213.0235681152904,95.60948237976703,False,valid
243,11,1,63,7.43,morning,London,MAC,Admin,normal,0.20069636780002265,True,True,167.09273514910302,114.46231538525066,161.93179172511432,74.02972879281091,False,valid
244,11,8,36,10.72,morning,Manchester,ABAC,User,normal,0.17727409700521457,True,True,202.53329192936405,104.81899053260693,203.61211316237214,63.7271666585351,False,valid
245,18,1,100,3.19,afternoon,Manchester,MAC,Admin,normal,0.18761323097873334,True,True,154.48379631887622,93.00606846145973,225.67933391348106,82.0955431626344,False,valid
246,10,10,92,19.88,off_hours,Manchester,RBAC,User,anomalous,0.7977579280199486,False,False,201.72748283343938,106.80372787698339,197.76253980225047,89.7667785690571,False,valid
247,13,2,109,20.66,afternoon,London,RBAC,User,normal,0.3180863356101049,True,True,174.89313671524428,122.68661620042164,168.15752363347428,95.11267428552013,False,valid
248,20,1,56,21.58,morning,Birmingham,RBAC,User,normal,0.33862201129216624,True,True,165.90923575541302,79.91528166344085,108.55184707948209,94.25916028912499,False,valid
249,16,2,117,19.27,evening,Manchester,RBAC,Fleet,normal,0.48047121088618827,True,True,197.55922025096507,125.45769852029967,174.62211772185947,80.58800421931635,False,valid
250,17,2,66,4.82,evening,Manchester,RBAC,User,normal,0.42636152527296384,True,True,145.7711885435691,108.90043673694676,180.32915664076742,97.29869914876453,False,valid
251,18,5,117,2.16,afternoon,Birmingham,RBAC,User,normal,0.2335728405461922,True,True,182.7044012377437,136.65199237407248,227.11313248156804,70.29153869353202,False,valid
252,3,10,62,13.26,evening,London,RBAC,User,normal,0.2548428480122117,True,True,168.57585675689205,128.35640095123054,259.11272239009776,107.73770178711331,False,valid
253,1,3,56,20.18,afternoon,London,DAC,User,normal,0.25769432243045276,True,True,180.4016193146205,88.37124888672969,255.87826066263077,92.17237955377692,False,valid
254,2,1,16,4.89,evening,Manchester,RBAC,User,normal,0.3906242911004443,True,True,180.07972489406856,116.18690815875237,221.8058771921712,109.12898455996884,False,valid
255,6,10,43,1.35,afternoon,anomaly,ABAC,User,normal,0.14196701839283288,True,True,172.1643799237411,150.90669072126838,156.15592585467624,78.65369359428774,False,valid
256,18,2,6,17.95,afternoon,London,DAC,User,normal,0.2985391083743967,True,True,175.49636625071605,104.05289200525193,163.02426477063744,69.94774960269945,False,valid
257,17,4,7,2.8,off_hours,London,ABAC,Admin,normal,0.40103044921165387,True,True,122.6516899309997,134.31720238642444,196.187568530889,89.59547027816356,False,valid
258,14,7,117,9.81,afternoon,Birmingham,RBAC,User,normal,0.11769368441532194,True,True,213.17533306279785,131.60047147326134,144.01863257152843,94.31600725955845,False,valid
259,17,1,105,15.32,afternoon,Birmingham,MAC,Fleet,normal,0.23297021701559872,True,True,183.25748164380315,121.14139692258277,189.97659455108115,80.17990110562387,False,valid
260,9,5,117,6.13,off_hours,Birmingham,RBAC,User,normal,0.33485319116626444,True,True,197.64304986046855,105.87460870444639,192.96888586322407,77.12143959256674,False,valid
261,19,2,60,2.95,evening,London,RBAC,User,normal,0.33275611515264625,True,True,191.53915935797403,137.11763537647897,128.55477137897793,82.87891151218557,False,valid
262,2,8,85,17.22,morning,Birmingham,MAC,User,normal,0.21343089751202143,True,True,192.83368742380674,125.95363232690939,207.76008911127443,82.56876822791516,False,valid
263,3,2,63,14.31,evening,Manchester,RBAC,Fleet,normal,0.4300011477591,True,True,177.26485986238148,97.55826086525516,238.23276174508095,93.80083777077829,False,valid
264,16,4,117,21.76,off_hours,Manchester,MAC,User,normal,0.5189282432317597,True,True,228.75529763305855,101.39139528413276,158.78462270998637,113.33572924670926,False,valid
265,16,6,6,8.36,evening,London,RBAC,Fleet,normal,0.23962205929666233,True,True,187.2253328975825,141.31870965641153,180.1702562996968,91.70337092942444,False,valid
266,1,9,6,2.48,morning,Birmingham,ABAC,User,normal,0.24515194698663634,True,True,142.86766506770203,118.01377552771959,251.87577108684246,67.4625566455539,False,valid
